,id,campaign_id,coupon_id,customer_id,redemption_status,recency,history,used_discount,used_bogo,is_referral,channel,offer,conversion
4812,8064,8,511,730,1,1,84.61,1,0,0,Web,Buy One Get One,0
4813,8065,13,137,528,1,4,279.59,1,1,1,Phone,Buy One Get One,0
4814,8068,13,731,116,1,12,31.48,1,0,0,Web,No Offer,0
4815,8071,13,120,588,1,10,117.05,1,0,1,Phone,No Offer,0
4816,8072,13,644,171,1,7,323.47,1,1,0,Phone,Discount,0
4817,8073,28,316,234,1,10,218.61,0,1,0,Multichannel,No Offer,0
4818,8076,5,934,934,1,8,54.07,0,1,1,Web,Buy One Get One,0
4819,8080,13,140,515,1,9,29.99,1,0,0,Phone,Discount,0
4820,8081,13,167,858,1,5,345.92,1,0,1,Phone,Discount,0
4821,8082,8,661,171,1,7,29.99,1,0,0,Web,Buy One Get One,0
4822,8085,8,817,1411,1,2,89.54,1,0,1,Phone,Discount,0
4823,8090,12,705,1549,1,3,225.14,1,1,0,Phone,Buy One Get One,0
4824,8091,8,83,227,1,4,30.93,0,1,1,Phone,Buy One Get One,0
4825,8092,9,105,686,1,4,112.52,0,1,0,Web,Discount,0
4826,8095,13,909,959,1,10,114.42,1,0,1,Phone,Discount,0
4827,8097,10,732,1368,1,7,63.43,0,1,0,Web,Discount,1
4828,8098,13,253,1545,1,4,173.87,0,1,0,Phone,No Offer,0
4829,8099,11,1012,1134,1,12,139.18,0,1,0,Phone,No Offer,0
4830,8100,8,473,877,1,8,102.63,1,0,1,Phone,Buy One Get One,0
4831,8101,7,1050,166,1,12,64.78,0,1,1,Web,Discount,0
4832,8103,13,253,551,1,4,795.58,1,1,1,Web,Discount,0
4833,8105,13,1033,212,1,8,209.43,0,1,0,Web,Buy One Get One,0
4834,8106,13,465,725,1,3,74.76,0,1,1,Web,Buy One Get One,1
4835,8108,29,1035,1041,1,9,42.1,1,0,1,Web,Discount,0
4836,8111,13,420,245,1,12,223.59,0,1,1,Phone,Buy One Get One,0
4837,8114,13,1047,1388,1,8,81.51,1,0,0,Web,Discount,0
4838,8115,13,1027,1397,1,2,46.18,0,1,1,Phone,Discount,0
4839,8116,8,537,1467,1,3,237.18,1,0,0,Web,Buy One Get One,0
4840,8118,8,62,478,1,1,847.95,1,1,1,Multichannel,Buy One Get One,0
4841,8120,8,89,553,1,8,29.99,1,0,1,Phone,No Offer,0
4842,8121,11,506,1184,1,1,912.46,1,0,1,Web,Buy One Get One,0
4843,8122,13,413,603,1,2,92.26,0,1,1,Phone,Discount,0
4844,8123,12,108,1555,1,5,610.33,1,1,1,Phone,Buy One Get One,0
4845,8125,13,530,279,1,12,29.99,1,0,0,Web,Buy One Get One,0
4846,8126,13,714,1386,1,2,1968.98,1,0,1,Multichannel,Discount,0
4847,8127,29,1046,586,1,7,83.6,0,1,0,Web,No Offer,0
4848,8128,29,943,1252,1,12,63.94,0,1,0,Web,Buy One Get One,0
4849,8129,13,1059,899,1,2,150.53,0,1,1,Web,No Offer,0
4850,8130,13,1055,232,1,6,51.85,1,0,1,Phone,Discount,0
4851,8132,26,410,183,1,6,156.99,1,0,0,Web,Buy One Get One,0
4852,8133,10,732,724,1,1,61.22,1,0,1,Web,Discount,0
4853,8136,4,651,66,1,9,225.04,0,1,0,Web,Buy One Get One,0
4854,8137,13,126,964,1,4,100.14,1,0,1,Web,No Offer,0
4855,8138,8,47,668,1,2,528.41,0,1,1,Phone,Buy One Get One,1
4856,8139,8,722,651,1,2,386.08,1,0,1,Web,Buy One Get One,0
4857,8140,13,644,655,1,1,30.54,1,0,0,Phone,No Offer,0
4858,8141,9,896,822,1,4,641.01,1,0,1,Web,No Offer,0
4859,8145,2,347,1079,1,10,45.82,1,0,1,Phone,Discount,0
4860,8147,8,1045,712,1,9,51.34,1,0,1,Phone,No Offer,0
4861,8148,8,85,1071,1,4,122.0,0,1,1,Phone,Buy One Get One,0
4862,8149,11,571,302,1,1,29.99,0,1,0,Phone,No Offer,0
4863,8150,4,459,8,1,3,405.86,1,0,1,Multichannel,Discount,0
4864,8151,13,987,356,1,2,68.85,0,1,1,Web,Discount,0
4865,8154,13,22,1173,1,6,183.3,1,0,1,Web,Buy One Get One,0
4866,8155,13,586,1056,1,7,77.54,0,1,1,Web,Buy One Get One,0
4867,8156,30,997,943,1,1,832.26,1,0,1,Phone,Discount,1
4868,8157,13,578,23,1,9,64.49,0,1,0,Web,Discount,0
4869,8158,30,423,215,1,10,69.54,0,1,0,Phone,Buy One Get One,0
4870,8159,29,243,1006,1,5,657.41,1,1,1,Web,Discount,0
4871,8163,29,621,207,1,9,243.08,1,0,1,Multichannel,No Offer,0
4872,8164,8,598,942,1,10,249.92,1,1,0,Web,Discount,0
4873,8165,13,608,499,1,10,96.7,1,0,1,Phone,Discount,0
4874,8166,8,754,956,1,3,206.78,0,1,0,Web,Buy One Get One,0
4875,8167,8,658,1093,1,12,549.76,1,1,1,Web,No Offer,1
4876,8168,8,101,352,1,4,1530.06,1,1,1,Multichannel,Buy One Get One,0
4877,8169,30,364,574,1,4,393.12,1,1,0,Web,No Offer,0
4878,8171,7,1050,1438,1,11,29.99,1,0,1,Phone,No Offer,0
4879,8172,26,611,1215,1,9,29.99,0,1,1,Web,Discount,0
4880,8174,12,1075,202,1,3,29.99,0,1,1,Phone,Buy One Get One,0
4881,8175,8,432,480,1,4,91.14,0,1,0,Web,No Offer,0
4882,8176,2,897,384,1,3,1323.32,0,1,1,Web,Buy One Get One,0
4883,8179,8,550,1284,1,7,78.37,1,0,1,Phone,No Offer,0
4884,8180,7,691,1087,1,4,38.15,0,1,1,Phone,Buy One Get One,0
4885,8183,13,418,1507,1,9,222.47,1,1,1,Web,No Offer,0
4886,8184,26,352,369,1,9,162.65,0,1,0,Phone,Buy One Get One,0
4887,8186,30,381,178,1,8,29.99,1,0,1,Web,No Offer,0
4888,8187,30,1068,1576,1,1,72.9,0,1,1,Phone,Discount,1
4889,8188,8,296,490,1,4,1080.58,1,1,1,Multichannel,No Offer,0
4890,8189,29,243,91,1,1,380.55,0,1,0,Web,Buy One Get One,0
4891,8190,26,660,158,1,1,806.74,0,1,1,Phone,Buy One Get One,0
4892,8191,8,1085,859,1,10,228.16,0,1,1,Phone,No Offer,0
4893,8192,8,74,44,1,6,537.64,0,1,1,Phone,Buy One Get One,0
4894,8193,13,692,924,1,1,1770.72,1,1,1,Phone,Discount,0
4895,8198,13,249,754,1,6,74.78,1,0,1,Phone,Discount,0
4896,8199,13,467,551,1,2,671.07,1,0,1,Multichannel,Discount,0
4897,8201,13,627,823,1,2,160.45,0,1,0,Web,Buy One Get One,1
4898,8202,11,506,187,1,6,71.29,0,1,1,Web,No Offer,0
4899,8204,26,453,1309,1,1,68.72,0,1,1,Phone,No Offer,0
4900,8206,9,287,369,1,11,37.5,0,1,0,Phone,No Offer,1
4901,8208,8,581,1015,1,1,29.99,1,0,0,Phone,No Offer,0
4902,8209,9,578,1185,1,2,121.95,1,0,0,Web,Discount,1
4903,8211,8,481,231,1,7,185.69,1,0,1,Web,No Offer,0
4904,8212,8,46,684,1,4,276.66,1,1,1,Multichannel,Buy One Get One,0
4905,8214,13,675,1565,1,1,99.01,1,0,0,Web,Discount,0
4906,8215,11,910,706,1,2,286.24,1,0,0,Multichannel,Buy One Get One,0
4907,8217,13,440,1079,1,1,290.12,1,0,1,Phone,Discount,0
4908,8218,8,707,572,1,9,137.53,1,0,0,Web,No Offer,0
4909,8219,8,1059,42,1,2,39.47,1,0,0,Phone,Discount,0
4910,8221,13,960,1223,1,4,490.02,1,0,1,Multichannel,Discount,0
4911,8222,8,970,1128,1,10,356.28,0,1,0,Multichannel,Buy One Get One,0
4912,8223,29,418,875,1,1,615.95,1,1,1,Web,No Offer,0
4913,8224,8,60,1469,1,4,410.06,0,1,1,Phone,Discount,0
4914,8225,8,889,204,1,9,158.49,1,0,0,Web,Discount,0
4915,8231,8,8,957,1,2,49.49,0,1,1,Web,Discount,1
4916,8232,13,145,1427,1,11,212.25,0,1,0,Phone,Discount,0
4917,8233,5,279,414,1,5,29.99,1,0,1,Web,Buy One Get One,1
4918,8235,13,27,344,1,9,106.26,1,0,0,Phone,No Offer,0
4919,8236,13,154,866,1,1,100.68,0,1,0,Web,Discount,0
4920,8237,12,783,676,1,2,174.31,1,0,1,Web,Buy One Get One,0
4921,8239,26,620,801,1,1,1200.27,1,0,1,Web,Discount,0
4922,8241,26,1020,561,1,5,303.14,0,1,0,Web,No Offer,1
4923,8244,8,68,1028,1,7,306.49,1,1,0,Multichannel,Buy One Get One,0
4924,8246,8,579,1044,1,10,81.8,1,0,1,Web,No Offer,1
4925,8247,5,431,1046,1,11,246.6,0,1,1,Web,Buy One Get One,0
4926,8248,13,513,12,1,2,556.69,1,1,1,Phone,No Offer,1
4927,8250,26,813,300,1,9,109.96,0,1,0,Web,No Offer,0
4928,8251,8,964,194,1,1,315.11,1,0,0,Phone,No Offer,1
4929,8252,13,940,617,1,7,34.37,1,0,0,Phone,Discount,0
4930,8255,29,416,1282,1,5,81.45,0,1,0,Phone,No Offer,0
4931,8256,13,960,15,1,8,157.17,0,1,1,Web,No Offer,0
4932,8257,26,528,1450,1,10,51.45,1,0,1,Web,Buy One Get One,0
4933,8258,8,883,389,1,1,382.28,0,1,0,Phone,Buy One Get One,1
4934,8259,8,257,1188,1,3,350.47,0,1,0,Web,Buy One Get One,0
4935,8260,13,949,1450,1,10,353.14,1,0,1,Phone,No Offer,0
4936,8261,30,1024,706,1,9,732.93,0,1,1,Multichannel,Discount,0
4937,8264,13,137,300,1,10,188.49,0,1,0,Web,No Offer,1
4938,8268,8,73,1237,1,2,412.28,0,1,0,Phone,No Offer,1
4939,8270,13,625,243,1,9,174.92,0,1,1,Web,Buy One Get One,0
4940,8271,8,102,1180,1,10,363.24,1,0,0,Web,Discount,0
4941,8272,30,686,910,1,7,295.55,0,1,1,Phone,No Offer,0
4942,8273,13,504,391,1,9,132.96,1,0,0,Phone,No Offer,0
4943,8275,2,628,633,1,7,263.4,1,0,1,Web,Buy One Get One,1
4944,8279,8,248,993,1,9,108.13,1,0,1,Web,Buy One Get One,0
4945,8280,8,78,461,1,3,90.98,1,0,1,Web,No Offer,0
4946,8281,12,496,1318,1,12,84.17,1,0,1,Web,Buy One Get One,0
4947,8283,13,135,881,1,6,382.24,0,1,1,Phone,Buy One Get One,0
4948,8284,8,755,603,1,8,75.04,1,0,1,Phone,No Offer,0
4949,8285,11,669,50,1,11,52.81,0,1,1,Phone,Buy One Get One,0
4950,8286,8,96,510,1,6,1261.23,1,1,1,Web,Discount,0
4951,8288,13,617,381,1,9,29.99,1,0,1,Web,Buy One Get One,0
4952,8291,13,901,140,1,9,386.93,1,1,0,Web,Buy One Get One,0
4953,8294,8,13,32,1,1,1158.74,0,1,1,Web,No Offer,0
4954,8298,30,894,236,1,4,195.12,0,1,0,Phone,Discount,0
4955,8301,13,127,14,1,7,351.51,0,1,0,Web,No Offer,1
4956,8305,8,10,1373,1,10,57.78,0,1,0,Web,Buy One Get One,1
4957,8306,13,516,1122,1,2,402.03,1,0,1,Multichannel,Buy One Get One,0
4958,8307,30,849,1542,1,1,96.3,0,1,1,Web,No Offer,0
4959,8308,30,1004,707,1,10,149.22,1,0,1,Web,Buy One Get One,0
4960,8309,12,1075,1093,1,6,235.07,1,0,0,Web,No Offer,0
4961,8310,13,942,1109,1,10,29.99,1,0,1,Phone,Buy One Get One,0
4962,8311,13,117,229,1,2,806.27,0,1,1,Phone,Buy One Get One,0
4963,8312,30,563,204,1,8,205.77,0,1,0,Multichannel,Buy One Get One,0
4964,8313,12,466,1444,1,12,64.38,0,1,0,Web,No Offer,0
4965,8315,8,283,1105,1,2,466.8,1,1,0,Multichannel,Buy One Get One,0
4966,8318,26,852,510,1,8,451.2,1,1,1,Phone,Discount,0
4967,8319,10,689,987,1,1,69.53,1,0,1,Phone,Discount,0
4968,8322,13,771,383,1,8,393.64,0,1,1,Web,No Offer,1
4969,8331,13,122,253,1,10,45.38,0,1,1,Phone,No Offer,0
4970,8332,8,1086,139,1,2,793.28,1,1,1,Multichannel,Discount,0
4971,8334,26,1011,869,1,10,178.11,0,1,0,Phone,No Offer,1
4972,8335,29,787,656,1,1,620.65,0,1,1,Phone,No Offer,0
4973,8336,13,161,592,1,5,30.62,0,1,0,Phone,No Offer,1
4974,8339,8,11,1136,1,2,29.99,0,1,0,Phone,Discount,0
4975,8343,13,1112,1059,1,6,191.36,1,0,0,Phone,Discount,0
4976,8344,5,1043,205,1,3,435.05,1,0,0,Web,Discount,0
4977,8345,8,511,51,1,9,380.15,0,1,0,Phone,Buy One Get One,0
4978,8346,8,755,1540,1,1,274.03,1,1,0,Phone,Discount,0
4979,8347,13,751,1566,1,2,346.64,1,0,1,Multichannel,No Offer,0
4980,8348,11,913,866,1,2,38.43,1,0,1,Phone,No Offer,0
4981,8350,26,407,713,1,1,304.61,1,0,0,Web,Discount,0
4982,8353,4,651,1545,1,10,29.99,0,1,0,Phone,No Offer,0
4983,8354,26,352,400,1,8,1190.1,1,0,1,Phone,Buy One Get One,0
4984,8356,13,268,741,1,2,292.92,0,1,1,Phone,Buy One Get One,0
4985,8358,30,277,58,1,3,679.87,1,0,1,Web,Discount,0
4986,8359,8,71,822,1,11,285.34,1,0,1,Multichannel,Discount,0
4987,8360,8,624,1157,1,3,34.64,0,1,1,Phone,Buy One Get One,0
4988,8362,13,881,978,1,3,47.88,1,0,1,Web,Discount,0
4989,8364,30,449,1472,1,6,29.99,1,0,1,Web,No Offer,0
4990,8365,8,99,1309,1,10,29.99,1,0,0,Web,Discount,0
4991,8366,13,1108,592,1,1,45.1,0,1,0,Web,No Offer,0
4992,8367,8,54,949,1,1,51.61,1,0,0,Phone,Discount,1
4993,8370,8,645,834,1,9,29.99,0,1,0,Web,Discount,1
4994,8375,13,756,418,1,8,188.47,0,1,0,Web,Discount,0
4995,8377,13,754,411,1,7,220.29,0,1,1,Web,Buy One Get One,0
4996,8378,4,591,1408,1,6,29.99,0,1,0,Phone,Buy One Get One,0
4997,8379,5,934,1415,1,4,328.97,1,1,0,Phone,No Offer,0
4998,8380,13,850,1267,1,8,620.74,1,0,1,Web,Discount,0
4999,8381,4,803,1545,1,10,374.86,0,1,0,Web,No Offer,0
5000,8383,8,490,1531,1,1,54.18,0,1,1,Phone,Discount,0
5001,8384,8,970,27,1,4,476.67,1,1,0,Multichannel,No Offer,1
5002,8385,9,691,898,1,6,76.37,1,0,0,Web,Discount,0
5003,8386,8,72,1466,1,3,266.98,0,1,1,Multichannel,Discount,0
5004,8387,13,944,544,1,12,53.78,0,1,0,Web,No Offer,0
5005,8388,13,1108,1166,1,9,83.8,0,1,0,Web,Buy One Get One,1
5006,8389,29,787,96,1,12,40.61,1,0,1,Phone,Buy One Get One,0
5007,8391,12,470,1312,1,2,459.18,0,1,0,Multichannel,No Offer,0
5008,8392,13,158,140,1,1,172.42,0,1,0,Phone,Discount,0
5009,8393,8,65,910,1,11,29.99,0,1,1,Phone,Buy One Get One,0
5010,8394,5,1043,302,1,3,75.15,1,0,0,Phone,Discount,0
5011,8397,30,474,426,1,6,640.19,1,1,1,Web,Discount,0
5012,8398,8,98,1264,1,10,75.5,0,1,0,Web,Discount,0
5013,8399,13,920,1524,1,1,335.64,1,1,1,Phone,Buy One Get One,1
5014,8400,13,114,1522,1,3,628.14,1,1,1,Phone,Discount,0
5015,8401,7,1050,1315,1,2,52.97,1,0,1,Phone,No Offer,0
5016,8402,8,885,407,1,9,328.34,0,1,0,Phone,Buy One Get One,0
5017,8404,8,433,1119,1,9,29.99,0,1,1,Phone,Discount,0
5018,8405,9,691,1273,1,4,110.74,1,0,1,Web,Buy One Get One,1
5019,8406,30,754,204,1,10,308.59,0,1,0,Multichannel,Buy One Get One,0
5020,8407,30,428,63,1,11,355.81,0,1,0,Web,Discount,0
5021,8409,12,496,737,1,10,302.17,1,0,0,Phone,No Offer,0
5022,8410,30,554,131,1,9,359.11,1,0,0,Web,No Offer,0
5023,8411,30,318,1167,1,1,1631.38,1,0,1,Multichannel,Discount,0
5024,8413,30,911,162,1,3,29.99,1,0,0,Phone,Discount,0
5025,8414,13,1059,212,1,1,833.89,0,1,1,Web,Discount,1
5026,8415,13,480,767,1,12,128.42,0,1,0,Web,No Offer,0
5027,8416,13,273,270,1,11,29.99,1,0,1,Phone,Buy One Get One,0
5028,8417,7,986,643,1,3,391.33,1,1,1,Web,No Offer,0
5029,8418,29,696,489,1,10,63.47,0,1,1,Phone,Discount,0
5030,8422,26,854,175,1,5,325.14,0,1,0,Web,Buy One Get One,0
5031,8424,13,1047,329,1,3,438.36,1,1,1,Phone,Discount,1
5032,8426,26,972,1174,1,6,238.02,0,1,0,Phone,Discount,0
5033,8427,8,494,1309,1,1,327.86,1,0,1,Multichannel,No Offer,0
5034,8428,8,66,28,1,5,179.5,0,1,0,Web,No Offer,0
5035,8430,30,683,1190,1,3,158.84,1,0,1,Phone,Discount,0
5036,8431,13,136,900,1,2,389.0,0,1,1,Phone,Discount,0
5037,8432,30,631,1481,1,8,278.49,1,0,0,Multichannel,No Offer,0
5038,8434,8,559,222,1,6,489.56,1,0,0,Multichannel,No Offer,0
5039,8437,8,983,50,1,5,140.78,0,1,0,Phone,No Offer,0
5040,8438,30,318,400,1,1,167.29,1,0,0,Web,No Offer,1
5041,8439,13,154,144,1,4,540.53,1,1,1,Multichannel,No Offer,0
5042,8440,8,737,724,1,4,112.1,0,1,1,Phone,Buy One Get One,0
5043,8441,4,651,300,1,1,138.89,1,0,0,Phone,No Offer,0
5044,8443,8,72,1381,1,3,258.25,1,0,0,Phone,Discount,0
5045,8447,13,122,1392,1,3,125.93,1,0,0,Web,Buy One Get One,0
5046,8449,13,1045,1504,1,9,29.99,0,1,1,Phone,Buy One Get One,0
5047,8451,9,468,1549,1,9,29.99,1,0,1,Phone,No Offer,0
5048,8452,29,597,656,1,5,122.52,0,1,1,Web,Discount,0
5049,8453,29,715,1115,1,10,417.97,1,0,1,Multichannel,Buy One Get One,1
5050,8454,13,1070,628,1,7,38.86,0,1,0,Web,No Offer,0
5051,8458,8,271,653,1,4,59.8,0,1,0,Web,Buy One Get One,0
5052,8460,6,677,865,1,1,351.82,1,0,0,Phone,Discount,0
5053,8461,13,561,1500,1,3,523.58,1,0,1,Phone,Discount,0
5054,8463,13,112,331,1,9,39.78,1,0,0,Phone,Discount,0
5055,8467,13,24,413,1,12,108.15,0,1,1,Web,Buy One Get One,0
5056,8468,8,1081,1191,1,5,131.01,0,1,1,Phone,Discount,0
5057,8469,8,296,401,1,1,641.13,0,1,1,Web,Buy One Get One,0
5058,8471,8,1017,881,1,1,70.38,0,1,1,Phone,Discount,1
5059,8473,13,992,270,1,9,52.2,0,1,1,Phone,Buy One Get One,0
5060,8475,30,889,791,1,10,33.56,1,0,1,Phone,Buy One Get One,0
5061,8476,26,569,1441,1,7,213.77,1,0,0,Web,Discount,0
5062,8477,8,1017,1327,1,1,836.4,1,0,1,Web,Discount,0
5063,8478,30,288,1299,1,5,104.42,1,0,0,Phone,Discount,1
5064,8480,30,373,88,1,2,29.99,1,0,0,Web,No Offer,0
5065,8482,13,121,1295,1,1,79.81,1,0,1,Phone,Discount,0
5066,8485,11,980,909,1,7,223.31,1,1,1,Phone,No Offer,0
5067,8486,13,517,154,1,9,196.62,0,1,0,Web,Buy One Get One,0
5068,8489,8,537,1105,1,4,29.99,0,1,1,Phone,Buy One Get One,0
5069,8491,26,852,550,1,3,331.85,1,1,1,Web,No Offer,0
5070,8493,8,757,1153,1,2,60.41,1,0,1,Phone,Buy One Get One,0
5071,8494,29,619,573,1,1,73.96,0,1,0,Phone,Discount,0
5072,8496,8,1073,848,1,10,207.59,0,1,0,Phone,Discount,0
5073,8499,13,796,643,1,5,38.85,1,0,1,Phone,Buy One Get One,0
5074,8500,8,513,1310,1,1,88.45,1,0,0,Phone,No Offer,0
5075,8502,13,719,828,1,10,29.99,0,1,1,Phone,Buy One Get One,0
5076,8505,8,1110,401,1,5,509.58,1,1,1,Phone,No Offer,0
5077,8506,7,1102,1493,1,11,391.45,0,1,1,Phone,Buy One Get One,1
5078,8508,9,635,1216,1,2,35.75,0,1,0,Web,Buy One Get One,0
5079,8509,8,271,594,1,3,416.96,1,0,0,Web,No Offer,0
5080,8510,11,913,494,1,6,439.53,1,1,0,Multichannel,Discount,0
5081,8511,8,882,81,1,6,272.07,0,1,1,Phone,Buy One Get One,0
5082,8513,13,542,734,1,12,79.79,0,1,0,Phone,Buy One Get One,0
5083,8515,26,243,435,1,8,36.3,0,1,0,Phone,No Offer,0
5084,8516,29,785,490,1,10,36.48,0,1,0,Phone,Buy One Get One,0
5085,8517,13,162,1388,1,11,302.62,0,1,0,Multichannel,No Offer,0
5086,8518,29,696,1041,1,7,29.99,0,1,0,Web,No Offer,0
5087,8520,13,778,849,1,1,581.95,0,1,1,Multichannel,Discount,0
5088,8526,10,280,967,1,2,29.99,0,1,0,Web,Buy One Get One,0
5089,8528,11,1099,666,1,5,104.63,1,0,0,Web,Buy One Get One,0
5090,8529,26,610,1261,1,3,31.92,1,0,1,Phone,Buy One Get One,0
5091,8530,29,674,573,1,7,349.93,1,1,1,Phone,Buy One Get One,0
5092,8531,30,863,58,1,6,29.99,0,1,1,Web,Buy One Get One,0
5093,8532,9,105,1417,1,5,57.37,0,1,0,Phone,No Offer,0
5094,8533,11,1012,107,1,2,375.42,1,0,1,Multichannel,Discount,0
5095,8534,30,277,580,1,10,222.08,1,0,0,Web,No Offer,0
5096,8535,13,731,1070,1,6,135.76,1,0,1,Phone,No Offer,0
5097,8537,8,741,954,1,12,76.5,0,1,1,Web,No Offer,0
5098,8538,13,114,1298,1,2,321.31,0,1,1,Phone,Buy One Get One,0
5099,8539,13,153,1063,1,10,60.91,1,0,1,Phone,Discount,0
5100,8541,13,1033,1520,1,9,326.89,0,1,1,Web,No Offer,0
5101,8544,8,63,414,1,10,176.93,0,1,0,Phone,Buy One Get One,0
5102,8546,8,772,91,1,6,310.73,0,1,1,Multichannel,Buy One Get One,0
5103,8547,8,60,1279,1,9,254.61,1,1,1,Web,Buy One Get One,0
5104,8548,26,335,818,1,1,29.99,0,1,0,Phone,Buy One Get One,0
5105,8549,13,150,48,1,8,29.99,0,1,1,Web,Buy One Get One,0
5106,8551,8,920,1012,1,5,171.65,0,1,0,Web,No Offer,1
5107,8553,8,916,559,1,7,71.48,1,0,0,Web,Buy One Get One,1
5108,8555,13,586,698,1,3,670.55,1,0,1,Phone,Buy One Get One,0
5109,8557,8,69,91,1,1,340.78,0,1,1,Multichannel,Buy One Get One,0
5110,8559,13,151,438,1,6,68.44,0,1,1,Web,Buy One Get One,0
5111,8560,12,470,1122,1,9,295.93,1,0,1,Phone,Discount,0
5112,8563,8,12,1372,1,11,76.76,0,1,1,Phone,Buy One Get One,0
5113,8564,13,467,648,1,12,29.99,1,0,0,Phone,Discount,1
5114,8565,13,673,659,1,9,72.89,1,0,1,Web,Discount,0
5115,8566,13,465,163,1,8,177.62,0,1,0,Phone,Discount,0
5116,8568,8,661,342,1,9,29.99,0,1,0,Phone,Buy One Get One,0
5117,8569,8,622,1187,1,9,55.32,1,0,0,Phone,No Offer,0
5118,8571,13,149,77,1,12,29.99,1,0,1,Phone,Buy One Get One,0
5119,8572,8,920,575,1,10,533.21,1,1,1,Phone,Discount,1
5120,8573,29,896,1444,1,11,29.99,0,1,0,Web,No Offer,0
5121,8574,8,98,999,1,9,197.38,1,0,1,Phone,Discount,0
5122,8576,8,51,1435,1,6,125.51,1,0,0,Web,Buy One Get One,0
5123,8577,9,635,1044,1,9,29.99,1,0,0,Web,No Offer,0
5124,8578,13,979,1477,1,8,212.3,1,0,0,Phone,Discount,0
5125,8580,13,147,1303,1,1,673.01,0,1,1,Web,Buy One Get One,1
5126,8581,8,437,1069,1,10,65.3,0,1,0,Web,Buy One Get One,0
5127,8582,8,87,1355,1,5,30.24,0,1,0,Phone,No Offer,0
5128,8583,8,882,441,1,2,29.99,1,0,0,Web,Discount,0
5129,8584,8,59,689,1,2,96.31,0,1,0,Web,Discount,0
5130,8585,13,117,1202,1,7,149.54,0,1,1,Web,Discount,0
5131,8586,13,796,77,1,1,32.58,0,1,1,Phone,Discount,0
5132,8587,8,256,866,1,10,29.99,1,0,0,Web,No Offer,1
5133,8590,13,158,839,1,2,158.33,0,1,0,Web,Buy One Get One,1
5134,8591,8,79,1004,1,12,29.99,1,0,1,Web,Discount,0
5135,8592,11,971,596,1,5,84.95,1,0,0,Web,No Offer,0
5136,8593,9,18,569,1,1,786.6,1,0,1,Web,Buy One Get One,1
5137,8594,8,554,900,1,6,81.38,0,1,0,Phone,Buy One Get One,0
5138,8597,2,1023,564,1,4,175.69,0,1,1,Phone,No Offer,0
5139,8598,8,884,823,1,2,919.48,1,1,1,Web,No Offer,0
5140,8599,8,64,1007,1,4,338.1,1,0,0,Web,No Offer,0
5141,8600,30,595,1190,1,6,547.03,1,0,1,Multichannel,No Offer,0
5142,8601,9,18,879,1,1,279.61,1,1,0,Web,No Offer,0
5143,8606,9,18,712,1,10,502.04,0,1,1,Web,Buy One Get One,0
5144,8610,26,908,1320,1,4,78.41,1,0,0,Web,Buy One Get One,0
5145,8611,7,392,532,1,9,78.72,0,1,1,Web,Discount,1
5146,8613,5,689,1014,1,7,314.83,1,0,1,Phone,Discount,0
5147,8615,13,561,1317,1,10,108.92,0,1,1,Web,No Offer,0
5148,8617,26,609,1283,1,8,29.99,1,0,1,Phone,No Offer,0
5149,8618,29,785,1398,1,8,87.77,1,0,0,Phone,Discount,1
5150,8619,13,1021,1376,1,2,475.83,1,0,1,Web,Buy One Get One,0
5151,8620,26,361,1565,1,12,83.51,1,0,0,Phone,Buy One Get One,0
5152,8621,13,138,61,1,9,60.42,1,0,0,Phone,Discount,0
5153,8622,8,559,1362,1,4,96.11,0,1,0,Phone,Discount,0
5154,8623,13,920,947,1,1,173.48,1,0,1,Phone,No Offer,0
5155,8624,13,165,87,1,6,731.05,1,1,1,Phone,Buy One Get One,0
5156,8625,11,1012,1091,1,7,128.5,0,1,1,Web,Discount,0
5157,8627,13,483,283,1,11,84.66,0,1,1,Phone,No Offer,0
5158,8629,30,552,21,1,1,84.76,0,1,0,Web,Discount,0
5159,8630,8,84,893,1,1,64.84,1,0,1,Web,Buy One Get One,0
5160,8633,5,455,1072,1,4,479.16,0,1,0,Multichannel,Buy One Get One,0
5161,8634,13,672,690,1,1,43.66,1,0,0,Phone,Buy One Get One,0
5162,8635,8,725,1343,1,11,29.99,1,0,1,Web,No Offer,0
5163,8637,5,955,688,1,5,357.99,1,0,1,Phone,Buy One Get One,0
5164,8638,8,74,687,1,6,156.03,1,0,0,Phone,Buy One Get One,0
5165,8639,13,758,1098,1,6,169.18,1,0,0,Phone,No Offer,0
5166,8642,8,610,571,1,12,194.01,1,0,0,Phone,Discount,0
5167,8643,29,643,240,1,10,29.99,1,0,0,Phone,Buy One Get One,0
5168,8645,5,663,565,1,5,79.79,1,0,1,Web,Discount,0
5169,8646,2,703,1071,1,6,46.4,1,0,1,Phone,Buy One Get One,0
5170,8648,8,579,865,1,2,182.25,1,0,1,Phone,Buy One Get One,0
5171,8649,30,297,412,1,9,29.99,1,0,0,Phone,Discount,0
5172,8651,30,704,653,1,3,70.95,0,1,0,Web,Buy One Get One,0
5173,8653,13,127,829,1,10,110.11,1,0,1,Phone,Buy One Get One,0
5174,8654,8,919,951,1,10,128.6,0,1,0,Phone,No Offer,0
5175,8655,13,146,375,1,6,29.99,1,0,1,Phone,No Offer,0
5176,8656,8,100,355,1,9,166.06,0,1,0,Phone,Buy One Get One,0
5177,8658,8,87,123,1,1,167.36,1,0,1,Web,No Offer,0
